Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
I was in 8th grade during Corona and it felt like half of my life was taken away because being an 8th grader was one of the most amazing moments in my life &lt;///3 sampai sekarang rasanya kayak sebagian dari diri aku tuh masih stuck di sana and refused to move on,i was in th grade during corona and it felt like half of my life was taken away because being an th grader was one of the most amazing moments in my life lt sampai sekarang rasanya kayak sebagian dari diri aku tuh masih stuck di sana and refused to move on,0.31111111111111117,0.5222222222222223,positive
"CONGRATULATIONS JIMIN

VAMOS POR UNA TRIPLE CORONA POR FAVOR NO SUELTEN LIKE CRAZY NI FACE 

#LikeCrazy4thWin",congratulations jiminvamos por una triple corona por favor no suelten like crazy ni face likecrazythwin,-0.6,0.9,negative
"Delhi Covid cases highest in 7 months🔺️🔺️

Delhi logs 733🔺️🔺️ fresh Covid cases, highest in over 7 months, 2 more deaths; positivity rate at 19.93 per cent: Health bulletin.
#delhi #covid #xbb.1.16 #corona
@124Thunderbolt
@ANI
@KP01011
@mravi39512029",delhi covid cases highest in  monthsdelhi logs  fresh covid cases highest in over  months  more deaths positivity rate at  per cent health bulletindelhi covid xbb corona,0.4,0.5,positive
Work from home na ako nung nag start corona beh 🤣,work from home na ako nung nag start corona beh ,0.0,0.0,negative
😂 periodt!! I mix it up sometimes and do a corona-Rita but a frozen is always the go toooooooo!, periodt i mix it up sometimes and do a coronarita but a frozen is always the go toooooooo,0.0,0.0,negative
"From an Edmonton resident.

“People getting oral sex at South Corona Station entrance. Lots of people. Even have a cute modern chair and everything.”

@CityofEdmonton #yegtransit",from an edmonton residentpeople getting oral sex at south corona station entrance lots of people even have a cute modern chair and everything yegtransit,0.35,0.65,positive
Can’t believe I’m finally catching a flight with my little family 🫶🏼✈️,cant believe im finally catching a flight with my little family ,0.20625,0.7,positive
She got me with the Corona. Me llamo José,she got me with the corona me llamo josé,0.0,0.0,negative
"TextKi JSFriday! It's April 07, 2023 at 10:45AM Install GitHub APP whit your necesary Account. Clone Repo Epsilon Framework and commint new branche. Thank you for your participation. #GitHub #TextKi #Framework #Repository #Issues #JavaScript #Design #Dev… https://t.co/7DejDgVrGG https://t.co/EmoQFRzas5",textki jsfriday its april   at am install github app whit your necesary account clone repo epsilon framework and commint new branche thank you for your participation github textki framework repository issues javascript design dev  ,0.13636363636363635,0.45454545454545453,negative
"🎵Like my ol blue tick hound, I like to lay around in the shade🎵

Well, not a blue tick. But before Twitter and now. She and I are growing old together. Corona.......the best lab I ever owned. Sweet as the morning dew. https://t.co/OfyrzymLC7",like my ol blue tick hound i like to lay around in the shadewell not a blue tick but before twitter and now she and i are growing old together coronathe best lab i ever owned sweet as the morning dew ,0.29000000000000004,0.27,positive
"My last duty as CO Sgt was @ Dade CI in Florida City-Homestead. Many of my COs were Mexican-Americans &amp; we all went out together after work. They didn't touch Corona, liking Tecate &amp; Dos Equis XX. Good Ole Boys weren't into Bud Light but liked Bud, Icehouse, Red Dog &amp; Miller. https://t.co/JWsBRkFlRZ",my last duty as co sgt was  dade ci in florida cityhomestead many of my cos were mexicanamericans amp we all went out together after work they didnt touch corona liking tecate amp dos equis xx good ole boys werent into bud light but liked bud icehouse red dog amp miller ,0.3666666666666667,0.4444444444444445,positive
99 more Corona cases confirmed today https://t.co/Yd8AkDk6GJ, more corona cases confirmed today ,0.45,0.75,positive
6th grade when corona broke out while I was... A quarter of century....,th grade when corona broke out while i was a quarter of century,0.0,0.0,negative
"Kayhla and Cassie in the place early for #TGIF day drinking! Don Julio deals starting at just 5 bucks, Corona, Jameson, and more on the cheap too! Tonight we have DJ Mex getting you moving with his mix! Free Pool Fridays, Pete and friends in late!#stouthousesa https://t.co/HdIKq9HOiN",kayhla and cassie in the place early for tgif day drinking don julio deals starting at just  bucks corona jameson and more on the cheap too tonight we have dj mex getting you moving with his mix free pool fridays pete and friends in latestouthousesa ,0.27999999999999997,0.4800000000000001,positive
"""The Greatest leader is not necessarily the one who does the greatest things. He is the one that gets the people to do the greatest things.""- Ronald Reagan 
#edit
#etherreal https://t.co/kC7CG0t5CU",the greatest leader is not necessarily the one who does the greatest things he is the one that gets the people to do the greatest things ronald reagan editetherreal ,0.75,1.0,positive
"NORCO FOOTBALL 2023 SCHEDULE 🏈
. 
August 31st and October 26th are BOTH being played on Thursdays 
. 
The season opens on August 18th @ Corona and our home opener will be on September 8th against Santiago
.
#WeAreNorco #2023Schedule https://t.co/5QFrrDh9zJ",norco football  schedule  august st and october th are both being played on thursdays  the season opens on august th  corona and our home opener will be on september th against santiagowearenorco schedule ,0.0,0.0,negative
Corona Non-Alcoholic Cinco de Mayo Party https://t.co/L3sHCHa0a7 #coronanonalc #sponsored via @ripplestreetfun,corona nonalcoholic cinco de mayo party  coronanonalc sponsored via ,0.0,0.0,negative
Corona is one of the worst beers out there,corona is one of the worst beers out there,-1.0,1.0,negative
"Increase Corona case in India

Focus Pharma Sector Stock...",increase corona case in indiafocus pharma sector stock,0.0,0.0,negative
"i know this one is gonna have curly hair, i can tell!! 
haters will say i’m reaching, lmao. https://t.co/xGaMzvU15o",i know this one is gonna have curly hair i can tell haters will say im reaching lmao ,0.6,1.0,positive
if time is money why would I spend it with you.,if time is money why would i spend it with you,0.0,0.0,negative
"Github organization of my profile you can join to publish your snniped as in other collaborations send your comment with the code to add it. Greetings, I appreciate your time.

#100DaysOfCode #programming #developers #development #Twitter #コーディング

https://t.co/yofMGCqjY7",github organization of my profile you can join to publish your snniped as in other collaborations send your comment with the code to add it greetings i appreciate your timedaysofcode programming developers development twitter コーディング,-0.125,0.375,negative
"After seeing #Corona cases increasing again.
My extrovert ass: https://t.co/jcJ9kSn8Hj",after seeing corona cases increasing againmy extrovert ass ,0.0,0.0,negative
Ajkal har dusra account minor nikalta hai. Would blame corona for this. Lockdown restricted their substance abuse so they got addicted to Tooter,ajkal har dusra account minor nikalta hai would blame corona for this lockdown restricted their substance abuse so they got addicted to tooter,-0.225,0.4,negative
It's been 1200th time we are hearing #WW3 and 20509376th time since corona we are heading for #recession.. And yet here we are.,its been th time we are hearing ww and th time since corona we are heading for recession and yet here we are,0.0,0.0,negative
"JT is almost 7 months. 
time is flying!!",jt is almost  months time is flying,0.0,0.0,negative
"Using this to rank mexican beers:
1 Tecate
2 Modelo
3 Corona (with lime) 
4. (blank) 
5 Dos equis
6…n Everything else
n+1 Sol",using this to rank mexican beers tecate modelo corona with lime  blank  dos equisn everything elsen sol,-0.26666666666666666,0.3,negative
"Corona created ruckus in these 7 states including Maharashtra, Delhi

#News #Corona #Covid19 #Cases #Maharashtra #Delhi  https://t.co/QrSit5UDcG",corona created ruckus in these  states including maharashtra delhinews corona covid cases maharashtra delhi  ,0.0,0.0,negative
Eat Pray and Love por 1001 vez,eat pray and love por  vez,0.5,0.6,positive
yujin said corona broke when he was 6th grade in elementary school……………… sometimes I forgot how young he is https://t.co/rrPi2MhVUw,yujin said corona broke when he was th grade in elementary school sometimes i forgot how young he is ,0.2,0.65,positive
Home ❤️ https://t.co/dkDAepCN3i,home  ,0.0,0.0,negative
"I like kids parties I can drink at. At Kayson there patty I had plenty of wine and liquor for the adults. The vibes were immaculate during the corona party , as I call it. 😂",i like kids parties i can drink at at kayson there patty i had plenty of wine and liquor for the adults the vibes were immaculate during the corona party  as i call it ,0.0,0.0,negative
I can’t forget some of y’all tried to use ginger ale to get rid of the corona virus,i cant forget some of yall tried to use ginger ale to get rid of the corona virus,0.0,0.0,negative
Another bug like corona gon wipe the rest of these mfs clean out lol.,another bug like corona gon wipe the rest of these mfs clean out lol,0.5833333333333334,0.7,positive
"coke, jameson &amp; corona are my holy trinity of beverages.",coke jameson amp corona are my holy trinity of beverages,0.0,0.0,negative
"#Coronavirus
Corona is back https://t.co/sc7nFu4fV0",coronaviruscorona is back ,0.0,0.0,negative
Risiko Corona-Impfung? | ARTE Re: https://t.co/KnkiieKkJt via @YouTube,risiko coronaimpfung  arte re  via ,0.0,0.0,negative
I bet on mid woo one more time,i bet on mid woo one more time,0.25,0.25,positive
That betch stayed quiet for a LONG time…sneaky sneaky,that betch stayed quiet for a long timesneaky sneaky,-0.025,0.3666666666666667,negative
Accurate 😭Mexican men drink corona modelo and Tacate 🤣🤣black women love something fruity but give you a buzz,accurate mexican men drink corona modelo and tacate black women love something fruity but give you a buzz,0.18333333333333335,0.41666666666666674,positive
FRM MENTEE:close another IT deal-50% Bank Debt+50% Earn out over 12 months-3 more are under NDA now-I’ll give u the numbers soon(DSP:YET MORE CORONA DEALS BEING DUN-THE QLABOTS R CRUSHING IT ALL OVER THE WORLD-WTF R U MEATHEADS DOING OTHER THAN WHINNING LIKE LITTLE B!TCHES-LOL),frm menteeclose another it deal bank debt earn out over  months more are under nda nowill give u the numbers soondspyet more corona deals being dunthe qlabots r crushing it all over the worldwtf r u meatheads doing other than whinning like little btcheslol,0.21749999999999997,0.5549999999999999,positive
wdym corona broke out in your 6th grade year yujin ah………..,wdym corona broke out in your th grade year yujin ah,0.0,0.0,negative
"‘A medical emergency has occurred and now the light rail is being forced to single-track’

So someone jumped, didn’t they.",a medical emergency has occurred and now the light rail is being forced to singletrackso someone jumped didnt they,0.033333333333333326,0.3,negative
I love being Mexican 😂🫶🏼,i love being mexican ,0.25,0.3,positive
"The propaganda is STRONG with this one. Peaceful protest? Where? The revolutionary WAR, the Native American GENOCIDE, or the ongoing 30+ years gulf/Arab world WARS (plural)? Ahistorical af",the propaganda is strong with this one peaceful protest where the revolutionary war the native american genocide or the ongoing  years gulfarab world wars plural ahistorical af,0.14583333333333331,0.3333333333333333,negative
"99 more Corona cases confirmed today https://t.co/Yd8AkDk6GJ 
via @NepalkhabarEng 

#Coronavirus 
#Corona 
#Nepal 
#NepalCorona
#CovidIsntOver 
#Covid 
#omicron2023 
#healthnews
#health", more corona cases confirmed today  via  coronavirus corona nepal nepalcoronacovidisntover covid omicron healthnewshealth,0.45,0.75,positive
"oh my.......... you could have said you have a corona outbreak in that place... but no, you want junior players to promote Wagner!!! and these kids will go and compete at, let's say, junior Wimbledon next summer????? 🤢🤢🤢🤮🤮",oh my you could have said you have a corona outbreak in that place but no you want junior players to promote wagner and these kids will go and compete at lets say junior wimbledon next summer ,0.0,0.0,negative
That corona cosplay 😍&gt;&gt;&gt;&gt;,that corona cosplay gtgtgtgt,0.0,0.0,negative
"When my kids joined Girl Scouts, I expected many cookies. Instead I get the shortbread ones no one buys. Something must be done.",when my kids joined girl scouts i expected many cookies instead i get the shortbread ones no one buys something must be done,0.2,0.45,positive
Nothing better than a pint of corona in the evening London sun.,nothing better than a pint of corona in the evening london sun,0.5,0.5,positive
"Weekly Snapshot with Flickr Social, 4/7/2023 https://t.co/xBi7c7a39e https://t.co/25iT3v9Pe3",weekly snapshot with flickr social   ,0.03333333333333333,0.06666666666666667,negative
"https://t.co/FEMgEm4Akc
ভয় ধরাচ্ছে করোনা, বাধ্যতামূলক মাস্কের নিয়ম পুদুচেরিতে
#Coronavirus #Corona #COVID19 #COVID19india #covidindia #Puducherry #mask #wearmask #LatestNews #DailyNewsUpdates #dailynews",ভয ধরচছ করন বধযতমলক মসকর নযম পদচরতcoronavirus corona covid covidindia covidindia puducherry mask wearmask latestnews dailynewsupdates dailynews,0.0,0.0,negative
Also having a Corona https://t.co/n4JDJhVHxM,also having a corona ,0.0,0.0,negative
"omg isnt s/o on twt just mention ytd corona happen when yujin was 12 ? and here u have yujin said he caught corona when he was in 6th grade (gosh i feel old again), does mnet actually lurking on ifans twt too ? 🤣",omg isnt so on twt just mention ytd corona happen when yujin was   and here u have yujin said he caught corona when he was in th grade gosh i feel old again does mnet actually lurking on ifans twt too  ,0.05,0.15000000000000002,negative
"Happy National Beer Day from Ramona Cafe! Come celebrate with $4.50 bottled beer specials all day long. Whether you prefer a crisp Bud Lite or Corona, we've got you covered. 😉

#RamonaCafe #RamonaCA #EatRamona #SaveTheValley #ramonahangoutspot https://t.co/cuZmtqUskR",happy national beer day from ramona cafe come celebrate with  bottled beer specials all day long whether you prefer a crisp bud lite or corona weve got you covered ramonacafe ramonaca eatramona savethevalley ramonahangoutspot ,0.3333333333333333,0.6055555555555555,positive
"Corona cases in India: Highest positive rate in Delhi in 15 months, this form of Omicron has raised tensions https://t.co/A1OZUntZLK",corona cases in india highest positive rate in delhi in  months this form of omicron has raised tensions ,0.22727272727272727,0.5454545454545454,positive
"Due to the farmers’ movement, the second wave of Corona came to India! Research and reports have been prepared by 7 institutes in India and abroad https://t.co/f6Wv1iHBhV",due to the farmers movement the second wave of corona came to india research and reports have been prepared by  institutes in india and abroad ,-0.0625,0.1875,negative
"Corona virus right now to everyone.
#Coronavirus #Covid https://t.co/MAqKwMME6r",corona virus right now to everyonecoronavirus covid ,0.2857142857142857,0.5357142857142857,positive
Someone has left a full bottle of Corona on the 17.03 to Lisburn. https://t.co/xs1vmzPbaH,someone has left a full bottle of corona on the  to lisburn ,0.175,0.275,positive
"You've got a zest for life, Libra! Whether you know it or not,... More for Libra https://t.co/VHhOlYGCwJ",youve got a zest for life libra whether you know it or not more for libra ,-0.25,0.5,negative
"TGIF Sharks !! Spend your day wisely !! 🔥🔥

Who doesn't like Banquettes?! It feels like a Safe Place when you have this space around your house. Perfect for ME TIME or Family Brunch!! 💙

Have a Great Friday !!! #realestate #hometips #banquettes #homedecor #CoronaRealtyGroupInc https://t.co/tfpNPsGl3l",tgif sharks  spend your day wisely  who doesnt like banquettes it feels like a safe place when you have this space around your house perfect for me time or family brunch have a great friday  realestate hometips banquettes homedecor coronarealtygroupinc ,0.75,0.7875,positive
"Glad we drink Corona. Wait, are they crazy too?",glad we drink corona wait are they crazy too,-0.04999999999999999,0.95,negative
Just claimed! Thx a lot! @fwg3125 @HHn25659951 @MohammadBraxto2 @ssety6 @Bouboutheking @A_Rap5 @Fedorovamarys @bossgammachan @trokieniki @NFTFlippa @PaulineAudric @isracts @kiRedoy2 @hairdrop42,just claimed thx a lot              ,0.0,0.0,negative
Damn Keya out for a month and a half…I’m really gonna be bored here now,damn keya out for a month and a halfim really gonna be bored here now,-0.15,0.6,negative
"303 patients test positive for #COVID19 in Tamil Nadu today (April 7). Here is the update. 

#Corona https://t.co/z9FxbE7IqV", patients test positive for covid in tamil nadu today april  here is the update corona ,0.22727272727272727,0.5454545454545454,positive
"Elected politicians work for their funders, not you and me.",elected politicians work for their funders not you and me,0.0,0.0,negative
Y’all are messed up re-selling Coachella camping passes for the same price as a 3-day wristband,yall are messed up reselling coachella camping passes for the same price as a day wristband,0.0,0.125,negative
"Apparently Coors Bud light &amp; Corona have embraced LGBTQPB+ groomers&amp; pedophilia. I’ll stick with my Truly’s instead of my favorite berry flavored corona hard seltzer. Just another boycott&amp; sacrifice, for the greater American freedom cause. “Go woke go broke”- CEO should be fired.",apparently coors bud light amp corona have embraced lgbtqpb groomersamp pedophilia ill stick with my trulys instead of my favorite berry flavored corona hard seltzer just another boycottamp sacrifice for the greater american freedom cause go woke go broke ceo should be fired,0.09404761904761905,0.5845238095238096,negative
"Here I am chuckling knowing the Corona bout be a middle aged Mexican man… 

Then I see that frozen strawberry margarita like “ooo that’s something I’d order w my friends, wonder who that could be…”",here i am chuckling knowing the corona bout be a middle aged mexican man then i see that frozen strawberry margarita like ooo thats something id order w my friends wonder who that could be,-0.03333333333333333,0.13333333333333333,negative
中共멸망과 Corona 예언③ https://t.co/RKsABzRC8w 출처 @YouTube,中共멸망과 corona 예언③  출처 ,0.0,0.0,negative
"দেখা হবে Banglasphere YouTube  - এ
.
.
.

#sport #berita #photography #indonesia #art #corona #repost #update #instadaily #world #style #youtube #s #life #o #moda #photooftheday #latestnews #trump #dailynews #upsc #hiphop #technology #italia #notizie #video #meme #updates https://t.co/yKdT8279fH",দখ হব banglasphere youtube   এsport berita photography indonesia art corona repost update instadaily world style youtube s life o moda photooftheday latestnews trump dailynews upsc hiphop technology italia notizie video meme updates ,0.0,0.0,negative
"Delhi to Kerala
Winter to summer
Autumn to spring
Social to moral
Corona to burials 
Political to Ideological
Day n Night
#SDPI is the only ONE https://t.co/InIDztXIsS",delhi to keralawinter to summerautumn to springsocial to moralcorona to burials political to ideologicalday n nightsdpi is the only one ,0.0,0.55,negative
As you should,as you should,0.0,0.0,negative
"Hi myself sunith sarvana  i have a question y everytime muslim festival and new year time corona automatically starts treding say that corona virus is back from last 2 years same old put up stories.......! They have a few festival throughout the year ✌️.........

#Coronavirus",hi myself sunith sarvana  i have a question y everytime muslim festival and new year time corona automatically starts treding say that corona virus is back from last  years same old put up stories they have a few festival throughout the year coronavirus,0.006060606060606058,0.1577020202020202,negative
I already have my next three tattoos on reserve,i already have my next three tattoos on reserve,0.0,0.0,negative
Omg grade 6 😭 I'm grade 12 when the corona happened 😆,omg grade   im grade  when the corona happened ,0.0,0.0,negative
Now that everyone is back from church remind me again why some of you believed 5G caused corona virus,now that everyone is back from church remind me again why some of you believed g caused corona virus,0.0,0.0,negative
buset pas corona yujin sd,buset pas corona yujin sd,0.0,0.0,negative
"HEY EVERYONE!!🙋🏻‍♀️🇺🇸
Today is National BEER DAY 🍺!!!
So pick o e up and CHEERS !!!!
I enjoy y the Non Alc Guinness and the new NA Corona!! Actually tastes better than the regular!!! https://t.co/Vx0chd0bMa",hey everyonetoday is national beer day so pick o e up and cheers i enjoy y the non alc guinness and the new na corona actually tastes better than the regular ,0.20727272727272728,0.3262937062937063,positive
Tanzania and Rwanda get embassy/consulate for Ghana?,tanzania and rwanda get embassyconsulate for ghana,0.0,0.0,negative
Any warrant out for his arrest yet?? https://t.co/tIVefzmQ5F,any warrant out for his arrest yet ,-0.05,0.0,negative
Photo by Alessandro Ettore Corona https://t.co/QRWn4khWUr,photo by alessandro ettore corona ,0.0,0.0,negative
"Apparel sellers American Eagle Outfitters, Victoria’s Secret and Nordstrom are among merchants expanding their use of RFID chips to close an in-store gap in supply chains  https://t.co/wtmB3CxK8s via @WSJ",apparel sellers american eagle outfitters victorias secret and nordstrom are among merchants expanding their use of rfid chips to close an instore gap in supply chains   via ,-0.2,0.35,negative
"yujin said he was 6th grade elementary school when corona broke out?? bffr???

Am I that hag? 🥲
https://t.co/oE5gl0lHRI",yujin said he was th grade elementary school when corona broke out bffram i that hag ,0.3,0.9,positive
"🇲🇦 Morocco canceled the decision of preventing all travelers coming from China 🇨🇳, whatever their nationality, from entering the national territory, with the aim of preventing the emergence of a new wave of infection with the Corona virus infection in Morocco.

#Morocco #China https://t.co/M4OvwAsMzW", morocco canceled the decision of preventing all travelers coming from china  whatever their nationality from entering the national territory with the aim of preventing the emergence of a new wave of infection with the corona virus infection in moroccomorocco china ,0.13636363636363635,0.45454545454545453,negative
‘Serigne Moustapha Mbaye Sam Wakhtane si Corona Virus’ is on @serignembayesam  #SerigneSamMbaye  https://t.co/fCT2BQ5bHE,serigne moustapha mbaye sam wakhtane si corona virus is on   serignesammbaye  ,0.0,0.0,negative
"Is Corona virus back in India?

Are we heading for Weekend Lockdown or Night Lockdowns or Complete Lockdown?

Or Complete Lockdown is difficult?

Or any lockdown can be only after Karnataka Elections?",is corona virus back in indiaare we heading for weekend lockdown or night lockdowns or complete lockdownor complete lockdown is difficultor any lockdown can be only after karnataka elections,0.05,0.45,negative
Well I deleted a few FS tweets. I’m going to forget about that Julio 😩,well i deleted a few fs tweets im going to forget about that julio ,-0.2,0.1,negative
History of the Kurds in Kurdistan/ Rojava,history of the kurds in kurdistan rojava,0.0,0.0,negative
Impact store performance through immersive #retail https://t.co/oYfgrdGx7j,impact store performance through immersive retail ,0.0,0.0,negative
"🐰: I was in 6th grade of elementary school when corona broke out.
🐹: 6th grade ?
🐰 : Yes, so I haven't been out (having fun) since the because it was so bad.

#hanyujin #sunghanbin #boysplanet #한유진

https://t.co/XCOnlfuq7B", i was in th grade of elementary school when corona broke out th grade   yes so i havent been out having fun since the because it was so badhanyujin sunghanbin boysplanet 한유진,0.3,0.55,positive
"🔴LIVE: ज़ेलेंस्की देश छोड़ देंगे? Russia Ukraine | China Corona | Hindi News | Kachcha Chittha
 #Canada #Germany #Ukraine #Russia #Bachmut
 https://t.co/XirvbLeV09",live जलसक दश छड दग russia ukraine  china corona  hindi news  kachcha chittha canada germany ukraine russia bachmut ,0.13636363636363635,0.5,negative
"*Just Out✨✨* 

Very decent *mini two (2) bedroom* apartment at CORONA ESTATE ANTHONY.

Rent: 1m per annum maybe 900k can fly
A/C/C: 200/200/100

#EndSARS 
#BBNajia https://t.co/iDuNx1FXv0",just out very decent mini two  bedroom apartment at corona estate anthonyrent m per annum maybe k can flyacc endsars bbnajia ,0.21666666666666667,0.8666666666666667,positive
Kwame is looking for anything an everything to not make this work but without him looking like the asshole. You can tell he can’t stand her at times.,kwame is looking for anything an everything to not make this work but without him looking like the asshole you can tell he cant stand her at times,0.0,0.0,negative
"हिमाचल कोरोना से 19 वर्षीय युवती की मौत, 108 नए संक्रमित मिले, 1739 हुए सक्रिय मामले 19 year old girl died from Himachal Corona, 108 new infected found, 1739 active cases https://t.co/fhXjydvAsm",हमचल करन स  वरषय यवत क मत  नए सकरमत मल  हए सकरय ममल  year old girl died from himachal corona  new infected found  active cases ,0.03434343434343434,0.41818181818181815,negative
"हिमाचल कोरोना से 19 वर्षीय युवती की मौत, 108 नए संक्रमित मिले, 1739 हुए सक्रिय मामले 19 year old girl died from Himachal Corona, 108 new infected found, 1739 active cases https://t.co/BMnCuXIZRf",हमचल करन स  वरषय यवत क मत  नए सकरमत मल  हए सकरय ममल  year old girl died from himachal corona  new infected found  active cases ,0.03434343434343434,0.41818181818181815,negative
"""How to really fight Corona!"" - by Mr. Science himself, Dr. Fauci!  

Forget the masks, forget the mandates, and forget the vaccines!   

Rule Nr. 1: Eat your own (nose) shit! 🤡🤣

#CovidIsNotOver #CovidIsntOver",how to really fight corona  by mr science himself dr fauci  forget the masks forget the mandates and forget the vaccines   rule nr  eat your own nose shit covidisnotover covidisntover,0.20000000000000004,0.6666666666666666,positive
Good luck to 🦅⚽️ this weekend at Regionals. #Stayfocused #SoarTogether 💙💛@SEISDboysSoccer @MiguelMendezSE @EPonce_SEISD @Marioni_SEHS,good luck to  this weekend at regionals stayfocused soartogether    ,0.7,0.6000000000000001,positive
"Join TEMU and use my invitation code 105154714 to get cash rewards! Shop your favorite items and earn money back with TEMU. Don't miss out on this opportunity. #TEMU #cashback #shopping #Sabine
https://t.co/Vm6GviWPcu",join temu and use my invitation code  to get cash rewards shop your favorite items and earn money back with temu dont miss out on this opportunity temu cashback shopping sabine,0.25,0.5,positive
Upmann half corona time https://t.co/AenzK49LmW,upmann half corona time ,-0.16666666666666666,0.16666666666666666,negative
I don't drink Coors or Bud Light so that's an easy boycott but Corona and Jack Daniels will be sadly boycotted. Goodbye!,i dont drink coors or bud light so thats an easy boycott but corona and jack daniels will be sadly boycotted goodbye,0.11111111111111112,0.8444444444444444,negative
"So men just wear a t-shirt and pants? 

Trying to make something but that’s all? BORING. 

Need ideas. https://t.co/4csMvVu3EP",so men just wear a tshirt and pants trying to make something but thats all boring need ideas ,-1.0,1.0,negative
Told y’all. He’s the epitome of an Uncle Tom. Pity,told yall hes the epitome of an uncle tom pity,-0.1,0.2,negative
"Happiest birthday my love ❤️
I miss you so much Jjongie.

#따뜻한_봄이_오는게_종현인가봐
#HAPPY_JJONG_DAY",happiest birthday my love i miss you so much jjongie따뜻한봄이오는게종현인가봐happyjjongday,0.35,0.4,positive
It was the beer that sealed it. Knocked the Corona off the the Corona as it were,it was the beer that sealed it knocked the corona off the the corona as it were,0.0,0.0,negative
"Check out  Hawaiian  Mens Corona print shirt, Blue XXL https://t.co/YzFnmyYwSr #eBay via @eBay",check out  hawaiian  mens corona print shirt blue xxl  ebay via ,0.0,0.1,negative
"Aapke news channel, shuru ho chuke hain.

Chohdo yaar, IPL dekho 

🌹

#Coronavirus #Corona #CoronaUpdate #coronavirusindia https://t.co/J87DnytgJJ",aapke news channel shuru ho chuke hainchohdo yaar ipl dekho coronavirus corona coronaupdate coronavirusindia ,0.0,0.0,negative
"Corona or Presidente 
#NationalBeerDay",corona or presidente nationalbeerday,0.0,0.0,negative
I need to make sure I eat good today cause ain’t no way in hell I feel this hungover for as little as I drank last night lbs,i need to make sure i eat good today cause aint no way in hell i feel this hungover for as little as i drank last night lbs,0.253125,0.513888888888889,positive
"first today 🎯
@TampaBayDownsFL 
@GulfstreamPark
@NYRABets #Aqueduct
@keenelandracing 
and 
@santaanitapark https://t.co/HkJuFun5rH",first today   aqueduct and  ,0.25,0.3333333333333333,positive
"Tomorrow’s Pregame at @Pitch25HTX 
4:30pm - 7pm 

Specials w/ wristband:

$5 absolut mango mules can cocktails
&amp; tx whiskey sweet tea can cocktails 

$5 /$30 bucket of 6
16oz cans 
Corona premier
Michelob ultra 
Budweiser 
Bud light

$10 Pitch Classic Burger
$8 Loaded Bacon Fries https://t.co/2ZtjKxjwxY",tomorrows pregame at  pm  pm specials w wristband absolut mango mules can cocktailsamp tx whiskey sweet tea can cocktails   bucket of oz cans corona premiermichelob ultra budweiser bud light pitch classic burger loaded bacon fries ,0.3055555555555555,0.5055555555555556,positive
PRIDE in Nick’s Grand Slam! 🔱💙⚾️,pride in nicks grand slam ,0.5,1.0,positive
"This year I'll get certified in aws, it doesn't matter if it is a simple certification, but I'll do it.",this year ill get certified in aws it doesnt matter if it is a simple certification but ill do it,-0.3333333333333333,0.7857142857142857,negative
"All efforts are made to prove that Bageshwar baba is right and argument of other person is wrong,health complain is subjective and not like Corona and lock down,in Corona also lotus king was doctor but in heavy mandate all come under pressure,now cabinet ministers are defending .",all efforts are made to prove that bageshwar baba is right and argument of other person is wronghealth complain is subjective and not like corona and lock downin corona also lotus king was doctor but in heavy mandate all come under pressurenow cabinet ministers are defending ,-0.013095238095238104,0.4702380952380952,negative
"Ziplining in Corona!!!
Tune into @kcalnews 

It’s time for our SoCal Spotlight!! https://t.co/m2OYdlZ2lM",ziplining in coronatune into  its time for our socal spotlight ,0.0,0.0,negative
it’s an acquired taste. i enjoy an ice cold corona or modelo. but no it’s not sweet.,its an acquired taste i enjoy an ice cold corona or modelo but no its not sweet,-0.12499999999999999,0.7166666666666667,negative
Even tie between Corona and Yeungling! @CardSnacks #NationalBeerDay,even tie between corona and yeungling  nationalbeerday,0.0,0.0,negative
"No, you’re jealous! ☀️ 💨 ☕️ … 

Posted @withregram • @mark__heath What a beautiful day 😍

Chilling before a hectic weekend of working 😎

Cigar is the light, smooth El Artista Puro Ambar Corona via the excellent @boutiquesmokes and a very sexy res… https://t.co/3SSMC8Mp9D https://t.co/Xc1IBZwAWz",no youre jealous     posted    what a beautiful day chilling before a hectic weekend of working cigar is the light smooth el artista puro ambar corona via the excellent  and a very sexy res  ,0.4666666666666666,0.85,positive
"I keep saying this, these simple solutions won’t erase the hate &amp; entitlement",i keep saying this these simple solutions wont erase the hate amp entitlement,-0.4,0.6285714285714286,negative
They are coming to Tempe,they are coming to tempe,0.0,0.0,negative
"Notable streaks on the line, going into today's baseball game:

Hits: 
Safford - 4
Corona - 3

On Base: 
McLeod - 15
Matulia - 13
Davis - 5",notable streaks on the line going into todays baseball gamehits safford  corona  on base mcleod  matulia  davis  ,-0.15000000000000002,0.75,negative
A new presence in your life might now seem so right to you. Yo... More for Taurus https://t.co/1JVYEwp2oQ,a new presence in your life might now seem so right to you yo more for taurus ,0.30735930735930733,0.4967532467532467,positive
Corona 2023: Central government alert on increasing cases of corona - Zee News https://t.co/EA8eWNNnve,corona  central government alert on increasing cases of corona  zee news ,0.0,0.25,negative
Corona Warriors of Shaheed Bhagat Singh Sewa Dal Honoured by Honorary Consular Corps Diplomatique in New Delhi https://t.co/gbCUQGuirJ,corona warriors of shaheed bhagat singh sewa dal honoured by honorary consular corps diplomatique in new delhi ,0.13636363636363635,0.45454545454545453,negative
